"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"998","MDL-29951","Preclinical","glutamate receptor antagonist","FBP1",0.0887127619368325,10,0.215267595716396,0.444973408641323,0.0887127619368325
"1380","pirlindole","Launched","monoamine oxidase inhibitor","MAOA",0.0888082539949798,3,0.276795781558413,0.472066662950369,0.0888082539949798
"95","anabasine","Preclinical","acetylcholine receptor agonist","",0.0890218989992535,2,0.0890218989992535,0.469235481584938,0.0890218989992535
"966","lisuride","Launched","dopamine receptor agonist","ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR6",0.089030090563833,2,0.089030090563833,0.686759127681764,0.089030090563833
"1210","NPC-15199","Phase 2","ICAM1 antagonist","PPARG",0.0894543583666515,7,0.269208296815659,0.475898004600877,0.0894543583666515
"1486","ranolazine","Launched","sodium channel blocker","SCN10A|SCN4A|SCN5A|SCN9A",0.0896987391498036,5,0.191352614665498,0.414055651222171,0.0896987391498036
"1569","SB-216641","Preclinical","serotonin receptor antagonist","HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C",0.0898297559655864,11,0.158843692747428,0.450869945296529,0.0898297559655864
"1076","mifobate","Phase 2","PPAR receptor antagonist","PPARG",0.0898307488825049,3,0.421706105755185,0.609041839373361,0.0898307488825049
"587","eplerenone","Launched","cytochrome P450 inhibitor","NR3C2",0.090156677431969,6,0.081324861232837,0.481583007072187,0.090156677431969
"1593","scopolamine","Launched","acetylcholine receptor antagonist","",0.0908847040513814,11,0.167031843412211,0.483765798033943,0.0908847040513814
"1430","proguanil","Launched","dihydrofolate reductase inhibitor","DHFR",0.0915814128438993,5,0.260151913526147,0.376774022233664,0.0915814128438993
"519","disopyramide","Launched","sodium channel blocker","CHRM1|CHRM2|CHRM3|KCND2|KCND3|KCNH2|SCN5A",0.0918946227308727,6,0.0270148876057385,0.492091033602683,0.0918946227308727
"1165","nicergoline","Launched","adrenergic receptor antagonist","ADRA1A",0.0927341124215997,9,0.236480268850262,0.457008199508298,0.0927341124215997
"406","CNQX","Phase 1","glutamate receptor antagonist","GRIA1|GRIA2|GRIA3|GRIA4",0.0933309845966828,1,0.0933309845966828,NA,0.0933309845966828
"1341","phenothiazine","Preclinical","dopamine receptor antagonist","",0.0935357568140858,13,-0.03965819456617,0.549895878496787,0.0935357568140858
"1568","SB-206553","Preclinical","serotonin receptor antagonist","HTR2A|HTR2B|HTR2C",0.0961483065804308,6,0.0971370143149285,0.509397650579198,0.0961483065804308
"961","linoleic-acid","Phase 3","oxidative stress inducer","FABP4|FFAR1|FFAR4|HNF4A|KCNB1|PPARG|TRPM8",0.0962889162355961,2,0.0962889162355961,0.451934811726809,0.0962889162355961
"94","amuvatinib","Phase 2","FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAD51 inhibitor|RET tyrosine kinase inhibitor","KIT|MET",0.097849672051545,20,0.249356904304594,0.427520381227837,0.097849672051545
"889","JX-401","Preclinical","p38 MAPK inhibitor","MAPK14",0.0983805156053489,10,0.15366227874298,0.32653025769256,0.0983805156053489
"1941","zolmitriptan","Launched","serotonin receptor agonist","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F",0.0995796027277895,4,0.283705813613789,0.592057395596792,0.0995796027277895
"1898","xylazine","Launched","adrenergic receptor agonist","ADRA2A|ADRA2B|ADRA2C",0.10020245108636,4,0.271837569383582,0.776434949934489,0.10020245108636
"19","ACDPP","Preclinical","glutamate receptor antagonist","GRM5",0.100949015523582,4,0.113496932515338,0.464331734530206,0.100949015523582
"1217","NU-1025","Preclinical","PARP inhibitor","PARP1",0.101280243481214,23,0.318313936323884,0.528049966470102,0.101280243481214
"1704","telenzepine","Phase 3","acetylcholine receptor antagonist","CHRM1",0.101843698550167,2,0.101843698550167,0.730908776352094,0.101843698550167
"576","entecavir","Launched","DNA replication inhibitor|nucleoside reverse transcriptase inhibitor","",0.102715276673938,5,0.142118597801474,0.643630753097134,0.102715276673938
"124","AS-703026","Phase 2","MEK inhibitor","MAP2K1|MAP2K2",0.103869746857559,12,0.157427695004383,0.468897355686944,0.103869746857559
"1642","SR-27897","Phase 2","CCK receptor antagonist","CCKAR",0.103989563062847,7,-0.15644990935599,0.384336856022886,0.103989563062847
"778","HA-1004","Phase 2","calcium channel blocker","",0.104538702932288,10,-0.143559170238257,0.474417243189805,0.104538702932288
"1824","tropisetron","Launched","serotonin receptor antagonist","GLRA1|GLRA2|GLRB|HTR3A|HTR4",0.104575512220717,11,0.273728296895836,0.479598689723008,0.104575512220717
"1196","nomifensine","Withdrawn","dopamine uptake inhibitor|noradrenaline uptake inhibitor","DRD2|MAOA|MAOB|MPO|SLC6A2|SLC6A3",0.1048705697559,2,0.1048705697559,0.361713109511436,0.1048705697559
"622","etifenin","Preclinical","renal function diagnostic agent","",0.104963911833431,4,0.151321051789204,0.501547166993395,0.104963911833431
"51","alosetron","Withdrawn","serotonin receptor antagonist","HTR3A",0.106020251268327,3,0.22669353206966,0.377554787413374,0.106020251268327
"116","arcyriaflavin-a","Preclinical","CDK inhibitor","CCND1|CDK4",0.108007080076809,8,0.243276652099685,0.438479008553468,0.108007080076809
"48","alimemazine","Launched","histamine receptor agonist","HRH1",0.108188644504009,8,0.366884884684325,0.591333760733192,0.108188644504009
"617","ethosuximide","Launched","succinimide antiepileptic","CACNA1G|CACNA1H|CACNA1I",0.108384458077709,2,0.108384458077709,0.807502310154313,0.108384458077709
"461","deforolimus","Phase 3","mTOR inhibitor","MTOR",0.108459664877876,11,0.2719836400818,0.532505818995518,0.108459664877876
"475","dextromethorphan","Launched","glutamate receptor antagonist|sigma receptor agonist","CHRNA2|CHRNA3|CHRNA4|CHRNA7|CHRNB2|CHRNB4|CYBA|CYBB|GRIN3A|NCF1|NCF2|NCF4|OPRD1|OPRK1|OPRM1|PGRMC1|RAC1|RAC2|SIGMAR1|SLC6A2|SLC6A4",0.10947753084497,10,0.191060473269063,0.441410269570334,0.10947753084497
"811","hyoscyamine","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4",0.109528645750317,7,0.259494595384166,0.39557081734771,0.109528645750317
"702","fostamatinib","Phase 3","SYK inhibitor","RET|SYK",0.110496039337745,69,0.225642829855334,0.493330717257707,0.110496039337745
"1814","trimethobenzamide","Launched","histamine receptor antagonist","DRD2",0.112412209576124,6,0.177621969033012,0.263735027010806,0.112412209576124
"1707","temozolomide","Launched","DNA alkylating agent","MGMT",0.112951636743545,23,0.184669999005202,0.499775625895194,0.112951636743545
"41","alaproclate","Phase 2","serotonin receptor antagonist","SLC6A4",0.113333228215882,6,0.130031247523939,0.474287160960818,0.113333228215882
"1257","oxcarbazepine","Launched","sodium channel blocker","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.114492351764967,6,0.130769792579608,0.492504527697566,0.114492351764967
"448","dantron","Withdrawn","laxative","",0.114555945077417,4,0.370508326029798,0.614157797176696,0.114555945077417
"1389","plerixafor","Launched","CC chemokine receptor antagonist","ACKR3|CCR4|CXCR4",0.114766859560165,2,0.114766859560165,0.280167564120437,0.114766859560165
"1466","quetiapine","Launched","dopamine receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A2",0.115333116646689,11,0.328951212386795,0.500202408365616,0.115333116646689
"1266","oxybuprocaine","Launched","local anesthetic","SCN10A",0.116631308853588,4,0.247289500518389,0.533574574263827,0.116631308853588
"1169","nicotine","Launched","acetylcholine receptor agonist","CHAT|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB2|CHRNB3|CHRNB4|CYP19A1|TBXAS1|TRPA1",0.116635404635878,4,0.0674440491198428,0.268303703066961,0.116635404635878
"1374","pirenperone","Preclinical","serotonin receptor antagonist","HTR2A|HTR7",0.11667089836486,8,0.180206532361801,0.329050903018566,0.11667089836486
"102","aniracetam","Launched","glutamate receptor agonist","DRD2|GRIA1|GRIA2|GRIA3|GRIA4|HTR2A",0.11710487876132,5,0.335086181711949,0.511573097526422,0.11710487876132
"722","GBR-12783","Preclinical","dopamine uptake inhibitor","",0.118582331315069,9,0.282127362043367,0.410147925069947,0.118582331315069
"157","batimastat","Phase 3","matrix metalloprotease inhibitor","ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8",0.118806617726141,13,0.355162711152336,0.441376457452071,0.118806617726141
"472","dexamethasone","Launched","glucocorticoid receptor agonist","ANXA1|NOS2|NR0B1|NR3C1|NR3C2",0.120209344522839,98,0.239332743247801,0.459088657004448,0.120209344522839
"681","flumazenil","Launched","benzodiazepine receptor antagonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ",0.12187612688992,9,0.124371007967995,0.405108799199991,0.12187612688992
"1029","merbromin","Launched","antiseptic","",0.121987917085294,3,0.0317621852978219,0.340445533217118,0.121987917085294
"1252","osthol","Preclinical","calcium channel blocker","",0.122186500746389,5,0.246348232544552,0.361055746904813,0.122186500746389
"566","EMD-386088","Preclinical","serotonin receptor agonist","HTR6",0.12224329071276,10,0.0988898626935437,0.414802811851164,0.12224329071276
"1208","noscapine","Launched","bradykinin receptor antagonist|tubulin polymerization inhibitor","SIGMAR1",0.122262601171782,11,0.271691498685364,0.540827802659881,0.122262601171782
"1340","phenolphthalein","Withdrawn","indicator dye","UGT1A9",0.122280741112112,12,0.321574642126789,0.448578577033348,0.122280741112112
"410","corticosterone","Preclinical","mineralocorticoid receptor agonist","HSD11B1|NCOA1|NR3C2",0.122516163823389,7,0.417096687196742,0.534522765193968,0.122516163823389
"1089","MK-1775","Phase 2","WEE1 kinase inhibitor","WEE1",0.12271631726378,62,0.219685073127588,0.528962439456891,0.12271631726378
"1717","terconazole","Launched","sterol demethylase inhibitor","",0.123425644211867,4,0.199313467718375,0.225853926546319,0.123425644211867
"1433","propafenone","Launched","antiarrhythmic","ADRB1|ADRB2|KCNA5|KCNH2|SCN5A",0.123656922817379,6,0.2734361554994,0.542435805481972,0.123656922817379
"181","bepridil","Launched","calcium channel blocker","ATP1A1|CACNA1A|CACNA1H|CACNA2D2|CALM1|KCNQ1|KCNQ4|PDE1A|PDE1B|TNNC1",0.124008561743976,3,0.122764230287598,0.317884087782672,0.124008561743976
"253","buspirone","Launched","serotonin receptor agonist","DRD2|HTR1A",0.124388891663648,5,0.021107215892492,0.337694301905126,0.124388891663648
"245","bucladesine","Launched","adenosine receptor agonist|cAMP stimulant","PRKACA",0.124616084076092,34,0.321420379863992,0.478044549216986,0.124616084076092
"806","hydroflumethiazide","Launched","sodium/potassium/chloride transporter inhibitor","ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3",0.125784389978198,6,0.271683307120784,0.495796489635875,0.125784389978198
"1083","mirtazapine","Launched","adrenergic receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2A|HTR2B|HTR2C|HTR3A|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",0.126462697478982,12,0.255619626099101,0.469926405155117,0.126462697478982
"489","diethyltoluamide","Launched","ionotropic receptor IR40a activator","",0.126881285475595,3,0.231148688365307,0.42515725620285,0.126881285475595
"75","aminoglutethimide","Launched","glucocorticoid receptor antagonist","CYP11A1|CYP19A1",0.129175130063054,4,0.332525848710845,0.506231356531247,0.129175130063054
"1525","roquinimex","Phase 3","angiogenesis inhibitor|tumor necrosis factor production inhibitor","",0.129252261194452,4,0.16995325737657,0.567571333257141,0.129252261194452
"552","dyclonine","Launched","sodium channel blocker","SCN10A|SCN5A",0.130579012642257,1,0.130579012642257,NA,0.130579012642257
"1435","propentofylline","Launched","adenosine reuptake inhibitor|phosphodiesterase inhibitor","PDE1A",0.131314827176399,3,0.385545416381667,0.473101392612044,0.131314827176399
"691","flurofamide","Preclinical","urease inhibitor","",0.132626050308453,4,0.185720701219528,0.531191859132868,0.132626050308453
"782","haloperidol","Launched","dopamine receptor antagonist","DRD1|DRD2|DRD3|DRD4|DRD5|GRIN2B|HRH1|HTR1A|HTR1D|HTR2A|HTR2B|HTR7|KCNH1",0.132802563881001,5,0.197990639869835,0.34953782188319,0.132802563881001
"890","JZL-184","Preclinical","monoacylglucerol lipase inhibitor","MGLL",0.133187193761905,10,0.113488740950758,0.462143222126649,0.133187193761905
"365","cinanserin","Preclinical","serotonin receptor antagonist","HTR2A",0.133513464236732,10,0.256313461915636,0.449125795050657,0.133513464236732
"42","albendazole","Launched","tubulin polymerization inhibitor","TUBA1A|TUBB|TUBB4B",0.1336938608513,26,0.29851379003722,0.450850977770711,0.1336938608513
"602","estradiol-benzoate","Preclinical","contraceptive agent","ESR1",0.13395130460927,9,0.0830411919368975,0.556530144117023,0.13395130460927
"96","anagrelide","Launched","phosphodiesterase inhibitor","PDE3A",0.134088805181777,8,0.135691487079885,0.607555107715738,0.134088805181777
"1641","SQ-22536","Preclinical","adenylyl cyclase inhibitor","ADCY1",0.134293046412287,9,0.188139059304703,0.449685247379931,0.134293046412287
"1923","ZD-7155","Preclinical","angiotensin receptor antagonist","AGTR1",0.134496983980329,5,0.169588080631025,0.415832337279862,0.134496983980329
"967","lithocholic-acid","Preclinical","FXR antagonist|vitamin D receptor agonist","GPBAR1|NR1H4|NR1I2|VDR",0.134726840540908,8,0.247005550686532,0.462435934533163,0.134726840540908
"134","atorvastatin","Launched","HMGCR inhibitor","AHR|DPP4|HMGCR",0.134922295742127,41,0.276146654981011,0.436558219451409,0.134922295742127
"1911","YS-035","Preclinical","calcium channel blocker","",0.135590125620801,2,0.135590125620801,0.719139784401305,0.135590125620801
"1054","methylprednisolone","Launched","glucocorticoid receptor agonist","NR3C1",0.135634697113513,5,0.367367806018113,0.381460311736462,0.135634697113513
"821","ICI-89406","Phase 1","adrenergic receptor antagonist","ADRB1|ADRB2",0.135871686856494,5,-0.135626643295355,0.417019494391203,0.135871686856494
"1126","nadide","Launched","electron acceptor","AHCY|AKR1A1|ALDH2|BLVRA|DHPS|DLD|GALE|HMGCR|HSD17B1|HSD17B4|IMPDH2|MGAM|P2RY11|SORD|TRPM2",0.136900666122472,2,0.136900666122472,0.56617666889194,0.136900666122472
"1475","QX-314","Preclinical","sodium channel blocker","MAPK14|TGFBR1",0.137157109000811,5,0.0669734151329243,0.379634189558104,0.137157109000811
"68","amantadine","Launched","glutamate receptor antagonist","DRD2|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A",0.138215302406433,2,0.138215302406433,0.252182421914566,0.138215302406433
"915","L-690330","Preclinical","inositol monophosphatase inhibitor","IMPA1",0.138430024100991,26,0.28329592762911,0.453587337434343,0.138430024100991
"444","dalcetrapib","Phase 3","cholesteryl ester transfer protein inhibitor","CETP",0.138459748818532,16,0.227642991608077,0.414306763073222,0.138459748818532
"1654","strychnine","Preclinical","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA10|CHRNA9|GLRA1|GLRA2|GLRA3|GLRB",0.13949751679813,2,0.13949751679813,0.466859867216359,0.13949751679813
"1146","navitoclax","Phase 2","BCL inhibitor","BCL2|BCL2L1|BCL2L2",0.140183502599959,13,-0.065512708150745,0.40143984972095,0.140183502599959
"382","clenbuterol","Launched","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3|NGF|TNF",0.140552433577921,2,0.140552433577921,0.40659735587219,0.140552433577921
"1756","timolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2",0.140703135975034,7,0.133727724218522,0.429729659566354,0.140703135975034
"195","bicalutamide","Launched","androgen receptor antagonist","AR",0.140754239181571,6,0.327795589254551,0.399418535789798,0.140754239181571
"955","lidocaine","Launched","histamine receptor agonist","EGFR|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.140928417620887,6,0.185611148195865,0.406812914034086,0.140928417620887
"1765","TNP-470","Phase 2","methionine aminopeptidase inhibitor","",0.141177329827637,3,0.0837715454279871,0.10190645580325,0.141177329827637
"1387","PJ-34","Preclinical","PARP inhibitor","EEF2|PARP1|PARP15|PARP3",0.141241337388595,36,0.296515325817834,0.409357922402947,0.141241337388595
"1476","R-59022","Preclinical","diacylglycerol kinase inhibitor|protein kinase inhibitor","DGKA",0.141321762212939,5,0.0901986561495764,0.455346683412582,0.141321762212939
"1483","raltitrexed","Launched","thymidylate synthase inhibitor","FPGS|TYMS",0.142036006736426,11,0.287897154622976,0.429537873289497,0.142036006736426
"1114","moxisylyte","Withdrawn","adrenergic receptor antagonist","",0.143240637831553,2,0.143240637831553,0.0987170217801857,0.143240637831553
"1635","sparfloxacin","Withdrawn","bacterial DNA gyrase inhibitor","TOP2A",0.143506269434545,1,0.143506269434545,NA,0.143506269434545
"339","chlorcyclizine","Launched","histamine receptor antagonist","HRH1",0.144098743791995,1,0.144098743791995,NA,0.144098743791995
"380","clebopride","Launched","dopamine receptor antagonist","ACHE|DRD2",0.145160144950239,5,0.396792860144448,0.515636088425985,0.145160144950239
"1542","RS-67333","Preclinical","serotonin receptor partial agonist","HTR4",0.145340344726848,2,0.145340344726848,0.0260284704731243,0.145340344726848
"1769","tolazamide","Launched","ATP channel blocker","ABCC8|KCNJ1|KCNJ10|KCNJ11",0.145974512152949,22,0.259138265309831,0.528784720591639,0.145974512152949
"355","ciglitazone","Phase 2","PPAR receptor agonist","PPARG",0.146234583738598,10,0.30137217653358,0.468533968897361,0.146234583738598
"1002","mebeverine","Launched","acetylcholine receptor antagonist","CHRM1",0.146441627690738,7,0.280374513664752,0.441825805687003,0.146441627690738
"1884","warfarin","Launched","vitamin K antagonist","VKORC1",0.146477426274386,8,0.167790523013276,0.491401279446202,0.146477426274386
"1580","SB-366791","Preclinical","TRPV antagonist","TRPV1",0.147787369959838,11,0.104505393010355,0.513593164256239,0.147787369959838
"522","DMAB-anabaseine","Preclinical","adrenergic receptor agonist","CHRNA7",0.148173820262386,6,0.240687992988607,0.543056130530921,0.148173820262386
"858","ioxaglic-acid","Launched","radiopaque medium","",0.148674260408727,6,0.195365463084202,0.566643719938982,0.148674260408727
"1123","myricetin","Preclinical","androgen receptor agonist|cytochrome P450 inhibitor","PIK3CG",0.148919076833187,2,0.148919076833187,0.836732695645957,0.148919076833187
"254","busulfan","Launched","DNA inhibitor","",0.149065147531405,1,0.149065147531405,NA,0.149065147531405
"567","EMD-66684","Preclinical","angiotensin receptor antagonist","AGTR1",0.149320771253287,4,0.118938066023955,0.562590918090084,0.149320771253287
"1479","racecadotril","Launched","enkephalinase inhibitor","MME",0.149415421197239,6,0.085816535203038,0.371536804324771,0.149415421197239
"1714","terazosin","Launched","adrenergic receptor antagonist","ADRA1A|ADRA1B|ADRA1D|KCNH2|KCNH6|KCNH7",0.149451938871793,3,0.251825883727724,0.519493610075132,0.149451938871793
"1293","PCO-400","Phase 1","potassium channel activator","KCNJ8",0.149900958263869,2,0.149900958263869,0.353404251532273,0.149900958263869
"1026","meprylcaine","Preclinical","local anesthetic","",0.150174840823027,4,0.107025112554615,0.45625024910714,0.150174840823027
"1622","SJ-172550","Preclinical","MDM inhibitor","MDM4",0.150308492288152,27,0.291402851380206,0.425325396544391,0.150308492288152
"1520","rolipram","Phase 3","phosphodiesterase inhibitor","",0.150697503318009,19,0.0919433129636123,0.460920454866295,0.150697503318009
"1391","PNU-120596","Preclinical","acetylcholine receptor agonist","CHRNA7",0.150902361703119,5,0.060765410458662,0.45923921938576,0.150902361703119
"1307","pemetrexed","Launched","dihydrofolate reductase inhibitor|thymidylate synthase inhibitor","ATIC|DHFR|GART|TYMS",0.151816560015161,17,0.390511820121077,0.521761760771275,0.151816560015161
"1759","tiotidine","Phase 2","histamine receptor antagonist","HRH2",0.151859374870863,3,0.300532270018827,0.361798505893919,0.151859374870863
"1797","tremorine","Preclinical","acetylcholine receptor agonist","",0.152215109579749,6,0.164037394098744,0.360690899881721,0.152215109579749
"176","benzonatate","Launched","local anesthetic","SCN5A",0.152338200422361,6,0.199897750511247,0.534876321945221,0.152338200422361
"634","evodiamine","Preclinical","ATPase inhibitor|TRPV agonist","TRPV1",0.152346277198256,21,0.129856850715746,0.51517414024185,0.152346277198256
"1772","tolcapone","Withdrawn","catechol O methyltransferase inhibitor","COMT",0.152402418970851,4,0.28263860948713,0.391301687271895,0.152402418970851
"180","benzylpenicillin","Launched","penicillin binding protein inhibitor","",0.152565383245583,9,0.221151037101957,0.361737210457904,0.152565383245583
"1116","MPEP","Preclinical","glutamate receptor antagonist","GRM1|GRM4|GRM5",0.153757936669959,7,0.200546877088649,0.423487485429346,0.153757936669959
"459","deferiprone","Launched","chelating agent","UGT1A6",0.154575220606842,2,0.154575220606842,0.639809129696159,0.154575220606842
"1044","methenamine","Launched","bacterial DNA inhibitor","",0.154607642499108,1,0.154607642499108,NA,0.154607642499108
"1554","safinamide","Launched","dopamine uptake inhibitor|glutamate inhibitor|monoamine oxidase inhibitor","MAOB",0.15565658778849,4,0.159728308501315,0.326116736499511,0.15565658778849
"1256","oxaprozin","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",0.155994282028976,6,0.302252696505178,0.514077406809087,0.155994282028976
"232","BRL-15572","Preclinical","serotonin receptor antagonist","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR6",0.156638469219171,4,0.0548454513985458,0.435449454615591,0.156638469219171
"1523","ropinirole","Launched","dopamine receptor agonist","ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C",0.158096399275519,11,0.452664902212809,0.507817364157032,0.158096399275519
"1731","thalidomide","Launched","tumor necrosis factor production inhibitor","CRBN|FGFR2|NFKB1|ORM1|ORM2|PTGS2|TNF",0.158148096110611,25,0.280958796457624,0.477354167043711,0.158148096110611
"1596","SDM25N","Preclinical","opioid receptor antagonist","OPRD1",0.15939092194914,7,0.307697925796085,0.504154895570505,0.15939092194914
"234","BRL-50481","Preclinical","phosphodiesterase inhibitor","PDE7A|PDE7B",0.159653225261061,4,0.320803675178855,0.42976583195127,0.159653225261061
"1471","quinine","Launched","hemozoin biocrystallization inhibitor","GP9|KCNB2|KCNN4|SLC29A4",0.15987432622014,13,-0.157683318726264,0.545482472072469,0.15987432622014
"841","imiquimod","Launched","interferon inducer|toll-like receptor agonist","TLR7|TLR8",0.161031876857069,14,0.153479690370208,0.489617478862097,0.161031876857069
"1478","rabeprazole","Launched","ATPase inhibitor|gastrin inhibitor","ATP4A",0.161038849002986,6,0.274681852216542,0.388453630502426,0.161038849002986
"974","lopinavir","Launched","HIV protease inhibitor","",0.161548731185986,9,0.192302074203915,0.474806956157922,0.161548731185986
"938","lenalidomide","Launched","anticancer agent","CDH5|CRBN|PTGS2|TNF|TNFSF11",0.162028652057171,19,0.171486999707859,0.445194922349722,0.162028652057171
"1895","XAV-939","Preclinical","tankyrase inhibitor","TNKS|TNKS2",0.162047126656868,38,0.334625674389315,0.471998010351542,0.162047126656868
"1155","nemonapride","Launched","dopamine receptor antagonist","DRD2|DRD3|DRD4",0.162613621615145,9,0.33931404039569,0.439511894019509,0.162613621615145
"1345","phentolamine","Launched","adrenergic receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",0.164383048835719,5,0.182880514168858,0.390243602609146,0.164383048835719
"1013","MEK1-2-inhibitor","Preclinical","MEK inhibitor","MAP2K2",0.165208131135545,11,0.453176149656572,0.539754561630872,0.165208131135545
"104","anpirtoline","Phase 1","serotonin receptor agonist","HTR1B",0.166790382745318,4,0.173345305327847,0.395523450649501,0.166790382745318
"469","desoximetasone","Launched","glucocorticoid receptor agonist","NR3C1|PLA2G1B",0.167853047074853,10,0.356047326906223,0.498189366865646,0.167853047074853
"794","homochlorcyclizine","Launched","antihistamine","HRH1",0.168489273768559,5,0.515840479192067,0.522405523130456,0.168489273768559
"1649","STAT3-inhibitor-VI","Preclinical","STAT inhibitor","STAT3",0.168501150316854,15,0.44478527607362,0.465069075520378,0.168501150316854
"1299","PD-166793","Preclinical","collagenase inhibitor|metalloproteinase inhibitor","MMP13|MMP2|MMP3",0.169950526855044,9,0.216476774758983,0.400503911066116,0.169950526855044
"706","FR-122047","Preclinical","cyclooxygenase inhibitor","",0.17024376046009,5,0.29813029506281,0.510273797189161,0.17024376046009
"1913","zafirlukast","Launched","leukotriene receptor antagonist","CYSLTR1|CYSLTR2",0.171216472906266,3,0.192951200781316,0.294678609020575,0.171216472906266
"1910","yohimbine","Launched","adrenergic receptor antagonist","ADRA2A|ADRA2B|ADRA2C|DRD2|DRD3|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR7|KCNJ1|KCNJ10|KCNJ11|KCNJ12|KCNJ14|KCNJ15|KCNJ8",0.171546090765132,7,0.438057832391016,0.513214450129537,0.171546090765132
"1885","WAY-161503","Preclinical","serotonin receptor agonist","HTR2C",0.17207128250073,1,0.17207128250073,NA,0.17207128250073
"390","clofibric-acid","Launched","PPAR receptor agonist","PPARA",0.172483488208362,10,0.341066888774305,0.497819142690602,0.172483488208362
"1693","talniflumate","Launched","cyclooxygenase inhibitor","CLCA1",0.172828255961679,7,0.297026573261597,0.381780275008464,0.172828255961679
"1438","propranolol","Launched","adrenergic receptor antagonist","",0.173586025970018,6,0.287057248108223,0.397229584822915,0.173586025970018
"866","irsogladine","Launched","phosphodiesterase inhibitor","PDE4A",0.173883221936619,7,0.37744668419515,0.534681043907689,0.173883221936619
"822","icilin","Phase 1","TRPV agonist","TRPA1|TRPM8",0.174381338034321,3,0.464496628768462,0.554849651994198,0.174381338034321
"537","doxapram","Launched","potassium channel blocker","KCNK3|KCNK9",0.174865509840188,3,0.44696814498231,0.854592327713115,0.174865509840188
"871","isotretinoin","Launched","retinoid receptor agonist","RARA|RARB|RARG",0.175259289724877,14,0.224356400898173,0.446015259125033,0.175259289724877
"314","cefsulodin","Launched","bacterial cell wall synthesis inhibitor","",0.176554764906353,2,0.176554764906353,0.0330003822069978,0.176554764906353
"1487","rebamipide","Launched","free radical scavenger","FPR1",0.177613777468433,1,0.177613777468433,NA,0.177613777468433
"80","amiprilose","Phase 3","CD antagonist","",0.177759848166651,1,0.177759848166651,NA,0.177759848166651
"1901","Y-26763","Phase 1","potassium channel activator","KCNJ8",0.178322516364679,3,0.399129991315935,0.554129346897392,0.178322516364679
"1081","minocycline","Launched","bacterial 30S ribosomal subunit inhibitor","ALOX5|CASP1|CASP3|CYCS|IL1B|MMP9|VEGFA",0.178644463920538,1,0.178644463920538,NA,0.178644463920538
"1032","mesoridazine","Launched","dopamine receptor antagonist","DRD2|HTR2A",0.178801758740203,18,0.271833473601292,0.491361496258456,0.178801758740203
"185","betaxolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2",0.179352462792061,4,0.353377440881456,0.559523740485546,0.179352462792061
